,site,latitude,longitude
503,GA4601_R,55.86156852034677,-4.249758693427665
504,GG2351_T,55.858971618516854,-4.212567378331872
505,GD2451_B,55.88573447251275,-4.28301112738691
506,GA0251_D,55.86678852398857,-4.270886602653868
507,GA4151_V,55.86116829908267,-4.2514934360283245
508,GA1201_H,55.86750205100602,-4.259468135176847
509,GA0651_B,55.862236247979325,-4.2633334140470485
510,GB1271_C,55.84533766837599,-4.255130462994988
511,GE052A_A,55.897427737044744,-4.2659588464996805
512,GK5101_C,55.80774529467072,-4.350481279894067
513,GB0101_C,55.85257835327328,-4.265088437277361
514,GA5501_C,55.86825206819722,-4.23464111025327
515,GE1901_D,55.87994583916944,-4.233586425803779
516,GB1151_V,55.84836332507429,-4.254810508579215
517,GA5201_A,55.85783410821878,-4.243614422514919
518,GB0141_U,55.851664534750654,-4.265418700971181
519,GG2581_C,55.853524984281606,-4.1975424875028144
520,GL2621_T,55.85527973642665,-4.2972825249417514
521,GJ0151_B,55.82849585993911,-4.246251526578484
522,GD2651_S,55.892336084155815,-4.2948344817194695
523,GD0351_D,55.87817351206875,-4.28846668502478
524,GC125A_F,0.0,0.0
525,GL3551_S,55.85170923374178,-4.319919059398528
526,GG2001_R,55.859711320099954,-4.235285158085663
527,GA1401_R,55.86592441698528,-4.261198533696136
528,GK0851_Z,55.82364982606428,-4.286332764691297
529,GK0851_R,55.82139137429342,-4.2884033578999325
530,GH4601_H,55.83710274304039,-4.170855068478358
531,GC0301_T,55.86898313606474,-4.308945116460712
532,GA0301_R,55.86947439080603,-4.269013415741928
533,GJ0161_P,55.82861675648922,-4.245044975986607
534,GA2421_W,55.85512327195502,-4.252773469527152
535,GH335A_S,55.84104155001839,-4.215078293057689
536,GE0271_C,55.883833760791816,-4.254484968476632
537,GJ3751_A,55.81397871125505,-4.268894085882694
538,GJ2401_A,55.83699873434792,-4.268733863115092
539,GC4051_F,55.859014029368296,-4.284495236395233
540,GA2951_V,55.86173125688012,-4.255105762212175
541,GG2051_S,55.859663553869076,-4.234451449152272
542,GF205A_V,55.864807545542355,-4.196341847220005
543,GA5351_T,55.86280406582014,-4.236709398599096
544,GB1601_A,55.84910016918743,-4.244005615223766
545,GC185A_S,55.87068938178264,-4.316191682113261
546,GA4701_D,55.85632999505681,-4.2496955063598945
547,GA5171_D,55.85762547767732,-4.244704964359968
548,GK0801_G,55.82139745369501,-4.287110581931318
549,GJ011A_T,55.835226792673474,-4.2487477909431535
550,GH195A_A,55.854617352151365,-4.240121510355179
551,GG1101_R,55.86655956269572,-4.155205423438159
552,GH1001_D,55.848700802625466,-4.209970627469236
553,GG2581_A,55.855326467007686,-4.198826597978703
554,GA2351_T,55.85711670640357,-4.2572831345389135
555,GB1281_L,55.84495278725721,-4.255044271331268
556,GE0101_D,55.87730633113924,-4.258055380771955
557,GE1851_S,55.87502184009652,-4.2315450876606615
558,GD2651_T,55.89398944745,-4.299186651381308
559,GH0151_R,55.854941962916115,-4.223219345230364
560,GL1251_B,55.850347552937954,-4.320636726421873
561,GA4501_S,55.86654993681943,-4.2471698545989165
562,GH2151_D,55.84794504187706,-4.216509500488971
563,GB0151_G,55.851352923874686,-4.2642821873481935
564,GK4501_B,55.82227473256898,-4.361463729272545
565,GJ3351_T,55.82057522127064,-4.255724593301768
566,GD0971_C,52.18546604068261,-4.1044923099337725
567,GG0171_T,55.86378216492892,-4.210939140345901
568,GE0271_D,55.88512117954029,-4.258285456936139
569,GH0401_T,55.85390197278218,-4.2151071922605015
570,GA5251_T,55.85968789465786,-4.240525290023306
571,GJ0131_D,55.832329525003786,-4.248436792153829
572,GK070A_D,55.83026121800331,-4.281195812399165
573,GA1321_C,55.86063562300639,-4.261913910710349
574,GA1321_B,55.86039697864946,-4.2607174799146295
575,GJ3051_A,55.8274347517109,-4.265877591998152
576,GA0651_C,55.86229040886288,-4.263320583626455
577,GJ2801_B,55.83640870518983,-4.254389783400119
578,GA5501_B,55.86909285285326,-4.232387724714938
579,GE1901_G,55.877131389570856,-4.2311865361441
580,GB1151_S,55.84994934573832,-4.252617792026866
581,GB0501_D,0.0,0.0
582,GG2581_B,55.85466551443288,-4.196584304821799
583,GD0801_A,55.869218456422864,-4.2741134191198125
584,GA5601_M,55.863305517332066,-4.239774733158878
585,GD1151_S,55.876290924256345,-4.306021723179857
586,GH340A_V,55.843322726553666,-4.201151593530143
587,GA2901_C,55.86060023777566,-4.255519623901867
588,GJ3651_G,55.817093469362774,-4.261301564664714
589,GJ2301_T,55.83869691623278,-4.263881603929005
590,GA2601_D,55.86296162444285,-4.25613597293283
591,GA0301_T,55.86857445828864,-4.272972876238067
592,GD0971_D,55.87383240733948,-4.295229131077177
593,GG0171_S,55.86330326982864,-4.213580834591029
594,GL1101_V,55.84755898238269,-4.309782900336506
595,GG210A_A,55.85952137074835,-4.23337262195153
596,GF210A_D,55.87168697809885,-4.187027519271619
597,GL1501_A,55.844589519864385,-4.330932341728631
598,GH3051_D,55.84753275389719,-4.230863584142065
599,GC120A_G,55.86510999051393,-4.2853326955192514
605,GL1901_S,55.84579511370658,-4.355398116477264
606,GG2571_W,55.8557328789401,-4.2002236982191405
607,GJ0171_A,55.82862102312231,-4.2457956894081175
608,GG2051_W,55.86008843021875,-4.233820658163293
609,GA4551_S,55.86041588564579,-4.247422819544945
610,GK5101_A,55.808756603446156,-4.347414160624896
611,GF2201_G,55.87216264853542,-4.186558731835579
612,GF2201_D,55.87402278298977,-4.18404164750885
613,GJ0141_T,55.83147142834258,-4.248179666147143
614,GG015A_B,55.863082236774474,-4.211378805438201
615,GD255A_R,55.891994550995214,-4.293870688907533
616,GA5751_R,55.86895805277876,-4.237335000772282
617,GD237A_R,55.88655733120668,-4.2841948444914815
618,GH020A_A,55.855390153893715,-4.225769520669405
619,GL1151_B,55.85004788539256,-4.309339470394715
620,GB1551_S,55.84522629257682,-4.24894198294951
621,GK0501_B,55.830898484503535,-4.277847819660646
622,GD2251_S,55.88073133287157,-4.275090597183299
623,GK075A_T,55.82895469783465,-4.2828278410305485
624,GD0101_A,55.87416484301112,-4.2778237245545965
625,GH0151_S,55.85584182157922,-4.232090882667706
626,GJ0301_T,55.823063154665725,-4.2494346759519175
627,GC0271_C,55.86611722281032,-4.305050949941555
628,GH0301_C,55.85519734682786,-4.21454179747309
629,GL0451_A,55.85374761055151,-4.276724424247558
630,GJ019A_T,55.828193117904384,-4.247080332544341
631,GC180A_B,55.87066625841282,-4.313121196092941
632,GA0151_C,55.86237982790527,-4.270661220332998
633,GA4901_S,55.8630252246768,-4.242827044221353
634,GJ2551_R,55.83390077239362,-4.267611185764814
635,GI1571_C,55.80500432306122,-4.230855173345576
636,GH2701_E,55.84025378111959,-4.1801986015327035
637,GD205A_A,55.874585837054674,-4.270606551552079
638,GK0551_W,55.82980620010078,-4.283436624975642
639,GI0651_C,0.0,0.0
640,GI0651_B,0.0,0.0
641,GD0151_V,55.873674238478145,-4.278594289193398
642,GG2751_D,55.85075040392315,-4.169555246772373
643,GD0551_V,55.88429044796934,-4.310302004478084
644,GK2371_T,55.805214837317635,-4.341791073450442
645,GA4301_A,55.86166245604906,-4.251010641486377
646,GE2301_A,55.88504044104503,-4.229193932397409
647,GA5171_B,55.856539482524134,-4.244130995935113
648,GG2021_A,55.85997250372565,-4.236738383105386
649,GJ011A_V,55.83169902330712,-4.248512176194785
650,GC2411_P,55.888722237656154,-4.3791252786604975
651,GE0351_S,55.89335727794162,-4.259067954748839
652,GG0251_C,55.86247128334951,-4.208867001010496
653,GG0251_A,55.86306993480468,-4.210563054956653
654,GK020A_D,55.84387102622068,-4.262073936810617
655,GG0401_S,55.86413187781811,-4.198445259570634
656,GG2951_V,55.850644532051724,-4.160251248831599
657,GA058A_C,55.860818399478596,-4.26516861539782
658,GH3101_R,55.84329468844518,-4.226675321589251
659,GB1101_C,55.85040383535716,-4.253810369852116
660,GJ0161_L,55.829137266712024,-4.247054958182368
661,GG280A_R,55.85149217700777,-4.162646831811529
662,GK0301_D,55.840616325195185,-4.2655584967499705
663,GH0401_V,55.849036576894754,-4.216284093591336
664,GG2621_C,55.85350546177588,-4.177921168080993
665,GH1021_T,55.85351827127846,-4.202942479845634
666,GC0251_R,55.85818298363828,-4.282784557232664
667,GA1051_P,55.86129533430519,-4.263182791854149
668,GA1201_B,55.867474237702226,-4.259514469764702
669,GL0401_R,55.85385439064694,-4.271921333196062
670,GA4551_V,55.86004635555312,-4.249446953761908
671,GC1601_T,55.87020220840413,-4.300481653737905
672,GA5351_R,55.86208992002028,-4.235453778514287
673,GE052A_B,55.893554735597675,-4.260550894134558
674,GC2401_B,55.88685850551981,-4.375572942718618
675,GA495A_A,55.86302503111264,-4.2448087403053485
676,DD1701_B,55.89009089504372,-4.383175384174623
677,GH3301_B,55.84057195523496,-4.214205053485609
678,GK0351_R,55.837181815696056,-4.270501339796874
679,GC0321_F,55.86806342207265,-4.311975403552451
680,GK0501_A,55.83195553710533,-4.2794905592678285
681,GA4651_T,55.855578694138686,-4.249987620993227
682,GC1701_B,55.870790058513116,-4.305088119322359
683,GH2201_V,55.84687343902489,-4.2106336740540415
684,GL0051_T,55.84982910327488,-4.27088756301033
685,GH3251_V,55.844299489832004,-4.220311347341404
686,GJ2601_S,55.8356492755152,-4.249235324683032
687,GL1951_D,55.8464030677228,-4.363997590345768
688,GC0271_A,55.86829456979695,-4.3082808671820265
689,GE2291_W,55.88283522042489,-4.225901539840345
690,GA183A_A,55.86573047624031,-4.259525060499162
691,GB0151_B,55.85132599025304,-4.264280620445512
692,GA0151_V,55.862806359557744,-4.269950964816516
693,GK4501_A,55.82170172919147,-4.364622009285193
694,GD0201_R,55.87648044190998,-4.2852655195573135
695,GA5701_V,55.85405170356464,-4.24058426302681
696,GD0451_T,55.880910176351684,-4.29691010878463
697,GC4101_S,0.0,0.0
698,GJ0071_N,55.832582198733796,-4.2473974226310265
699,GC1751_T,55.86997113893839,-4.3123285757376895
708,GD2451_D,55.88747877238703,-4.284424905031582
709,GD0151_R,55.87491199724329,-4.280185538575759
710,GE1801_C,55.87373507358611,-4.2331177927657695
711,GE0301_R,55.89068099986828,-4.258960363041584
712,GA0401_S,55.86254569670413,-4.266052272953681
713,GD0551_W,55.88430750342296,-4.310350989754637
714,GB0651_V,55.851080091861725,-4.259569172106359
715,GC0101_S,55.86009190011274,-4.279684483253751
716,GA2401_A,55.85753923203803,-4.258745783442047
717,GH020A_B,55.854375482782494,-4.217259197086495
718,GC0321_D,55.86846332374294,-4.309345826900188
719,GD200A_S,55.87014169388682,-4.268892500320477
720,GA4401_M,55.8633899477641,-4.249432518576116
721,GB1371_V,55.85082854749504,-4.251230787940519
722,GA5451_X,55.86623434803795,-4.2334064027554765
723,GD3051_B,55.870589037319114,-4.260702458972916
724,GC2411_N,55.88811208175761,-4.378608156128064
725,GK0051_A,55.84666021670515,-4.262395761044801
726,GL0451_C,55.85308315285305,-4.272803008046837
727,GG268A_S,55.85251748999136,-4.180422192440884
728,GF2251_T,55.87543253460708,-4.181578991801759
729,GJ282A_V,55.835396659769295,-4.256646879467935
730,GA5371_A,55.86302818247815,-4.237729117192991
731,GI0251_B,55.837271926959545,-4.229221661096009
732,GA4721_T,55.85735267711808,-4.249307214129634
733,GC4101_Y,0.0,0.0
734,GJ0071_T,0.0,0.0
735,GG050A_C,55.863672710414725,-4.197987809071236
736,GC2151_F,55.87635002408921,-4.339550625130312
737,GD205A_B,55.87153148859795,-4.269069490114702
738,GI0651_D,0.0,0.0
739,GG210A_B,55.85824308841949,-4.224558473994201
740,GA5401_X,55.86469150190335,-4.236210595725814
741,GJ250B_T,55.83646984840526,-4.264758288183762
742,GD030A_R,55.87765798836765,-4.289123814393541
743,GD0551_X,55.884467318034496,-4.30997671398386
744,GA0651_A,55.86284139777686,-4.26805120630238
745,GK0401_D,55.836237668020075,-4.270526145722388
746,GC1601_R,55.87088247073179,-4.302072434386384
747,GB1271_B,55.84525087190711,-4.253000859595266
748,GC0101_W,55.86045179946708,-4.282086680666378
749,GG030A_R,55.86220565850669,-4.199614893790553
750,GG2701_A,55.8522468542111,-4.177435341630183
751,GD0501_D,55.88312252289256,-4.302605347861737
752,GK045A_T,55.83543846611083,-4.271948817467447
753,GA5151_V,55.85593761611217,-4.24460760244162
754,GA5301_C,0.0,0.0
755,GJ3101_T,55.8289349659676,-4.258587829155584
756,GA5371_C,55.86247998608794,-4.236738710494965
757,GC2331_D,55.88167173196596,-4.350344066845672
758,GC2331_C,55.88220783548229,-4.349097292657027
759,GB1351_D,55.851695525808246,-4.248053605405016
760,GC2151_D,55.87609079630776,-4.340893946636147
761,GA4451_A,55.86583129214458,-4.250101118786903
762,GB0701_B,55.85058204577753,-4.25781480106621
763,GL0551_D,55.854299669602916,-4.2803997205377415
764,GJ0131_B,55.83297699817931,-4.246941127794114
765,GA2301_A,55.8673069936197,-4.258833454792228
766,GD0671_B,55.8886765548836,-4.321277602793381
767,GA3351_A,55.86210812957527,-4.254648171869238
768,GH0101_A,55.85550699715153,-4.234692132089879
769,GA2701_D,55.864391257964655,-4.2556115639523675
770,GE0551_R,55.89864459845293,-4.2662537651638885
771,GG2571_S,55.8561394699883,-4.200102880012501
772,GH050A_R,55.853782434330995,-4.211761071938861
773,GJ0141_V,55.82868830740348,-4.247524050558686
774,GD310A_R,55.87793080341981,-4.254878120936004
775,GG012A_R,55.863287109702064,-4.213979452532824
776,GL2801_S,55.856245278233345,-4.285978514211549
777,GD3051_E,55.87716961150117,-4.258159352749196
778,GD3051_A,55.874486778327075,-4.261344692885372
779,GL1701_B,55.845617424353456,-4.342112310953289
780,GD0501_H,55.88214758135558,-4.303794791072266
781,GB0601_B,55.8522989835089,-4.2558373730905386
782,GA2051_R,55.86266931063688,-4.259331286597653
783,GJ2851_C,55.83313811686128,-4.255813368111504
784,GG2001_S,55.86031961779896,-4.239395099723101
785,GG1601_T,0.0,0.0
786,GB0151_E,55.85047063763153,-4.265828504370363
787,GL3001_D,0.0,0.0
788,GA4901_V,55.86251847735004,-4.244987269051881
789,GC242A_R,55.89122478260522,-4.386811516063275
790,GH025A_R,55.8541873289021,-4.215730589212412
791,GC1351_C,0.0,0.0
792,GG280A_S,55.85165481948635,-4.167193202219627
793,GG0171_R,55.86286221842705,-4.208617514574572
794,GG2621_D,55.85273253541617,-4.1774145824707585
795,GG2621_A,55.85331727771885,-4.179412499996447
796,GL1351_A,55.846350116261746,-4.333354142649502
797,GC1751_S,55.870710381764134,-4.310294484557788
798,GL0521_S,55.85371539788726,-4.273606866193896
799,GA0251_E,55.86679573357894,-4.270982922572935
812,GA1901_F,0.0,0.0
813,GE0301_T,55.88537610015536,-4.256637228256721
814,GJ0351_A,55.81924802421207,-4.25164090617372
815,GD0551_R,55.887442307421104,-4.317141955586773
816,GH3271_M,55.84277914808276,-4.221885848382062
817,GG030A_S,55.862853049495286,-4.2076261537014075
818,GC1701_A,55.870810551747894,-4.312138708521611
819,GJ0151_C,55.82639028544713,-4.246880545379555
820,GB0601_D,55.85356143504636,-4.258546866124735
821,GA1401_T,55.86628329279481,-4.259764949634656
822,GL1251_A,55.84901958728743,-4.319567035320048
823,GA4501_R,55.86764767693011,-4.248575880534607
824,GG225A_S,55.858370254907406,-4.2210023127422
825,GJ282A_T,55.83660487613126,-4.256924511907082
826,GB0151_C,55.85047814554597,-4.265908823667181
827,GK0851_X,55.82302777038658,-4.2869189072211675
828,GC0301_R,55.86803147131897,-4.310327168415186
829,GI1571_A,55.80506371697608,-4.232534128812309
830,GH1051_E,55.852009080594605,-4.197377012328944
831,GH1051_B,55.850713783912546,-4.195929927553063
832,GH0401_S,55.85274059470873,-4.217213987754439
833,GJ0131_C,55.829338745587634,-4.247833030040477
834,GH2001_R,55.853184817487076,-4.236364241833087
835,GG1551_A,0.0,0.0
836,GA4851_S,55.85692077247911,-4.245399347486764
837,GH0101_B,55.8553725328301,-4.226743188856404
838,GB0401_X,55.85513382354682,-4.2619935727729565
839,GG2751_B,55.851579373209496,-4.166374199723624
840,GA2951_T,55.86279103643167,-4.2546557857873015
841,GH3451_L,55.84621355099072,-4.209845401462103
842,GC1601_S,55.86992121234773,-4.295797539516268
843,GH090A_T,55.85465681752957,-4.197574442828111
844,GA1851_F,55.85510395023989,-4.2597069358962205
845,GI0051_C,55.844653968669405,-4.249276322847241
846,GD025A_A,55.87709872290631,-4.287300291458498
847,GB0351_S,55.850914451553,-4.26075780107548
848,DD1701_A,55.89207133579385,-4.389502533088129
849,GE1901_B,55.87714992481204,-4.231155625185907
850,GA4101_G,55.86068495774335,-4.249419952325652
851,GC168A_R,55.8708600580305,-4.3085450258327445
852,GC0301_S,55.86699013864882,-4.304511293148272
853,GB0551_T,55.85462064090356,-4.258128994483621
854,GC4101_V,55.859095039780854,-4.284004610925713
855,GI0401_S,55.83809708374128,-4.2317923509281465
856,GA4971_S,55.86289672837317,-4.2370503360067975
857,GL1101_S,55.848712945899756,-4.307199378129983
858,GG2621_B,55.85442652637147,-4.1761512534310645
859,GH4551_J,55.83624214858842,-4.171749340065711
860,GL0521_V,55.852611204870655,-4.277424858536154
861,GC237A_B,55.884925211348325,-4.370961299310234
862,GB0651_R,55.85227731317151,-4.263377336086736
863,GL0401_Y,55.85413303529667,-4.269972310196127
864,GL0401_S,55.853832064100196,-4.268261104388322
865,GA2251_R,55.865612811185215,-4.258591233022848
866,GB1601_B,55.84702896941595,-4.2383109678003965
867,GC0101_R,55.86087384652589,-4.282590859455408
868,GH090A_V,55.85159465405261,-4.197433498344158
869,GA5751_W,55.869359221835325,-4.236031397951133
870,GH3301_D,55.8413901201204,-4.214187690112489
871,GH1001_E,55.85407254814759,-4.209620570161431
872,GK0501_C,55.830752130237684,-4.280410174073082
873,GA5201_B,55.857289491404686,-4.2419371685787635
874,GD2251_R,55.88412038865245,-4.280389856662116
875,GD207A_R,55.877125804987536,-4.271282457662192
876,GD0101_B,55.8721969676349,-4.271969702264024
877,GA5601_N,55.86492084776326,-4.236942981117101
878,GF0251_T,55.87793545508411,-4.1939657790861435
879,GC125A_E,0.0,0.0
880,GE2291_R,55.882212375902824,-4.23051877497822
881,GI0551_H,0.0,0.0
882,GI0551_F,0.0,0.0
883,GA058A_B,55.86077321627064,-4.265181965503831
884,GH3101_S,55.842742472575395,-4.228879976040038
885,GB1351_B,55.85025619642351,-4.247634971763607
886,GJ252A_C,55.833664074627784,-4.265824784517628
887,GB0701_C,55.848971820132256,-4.260341430150529
888,GI0651_G,0.0,0.0
889,GK037A_P,55.836843314262254,-4.269363642961795
890,GA5401_V,55.86317911110443,-4.236842831861122
891,GB0251_T,55.85411643529278,-4.263068870791588
892,GA1901_H,0.0,0.0
893,GJ3201_S,55.8209863591695,-4.256339073456656
894,GL4151_C,55.86533300965922,-4.339926860074516
895,GE2301_C,55.8831703382426,-4.226752193615476
896,GC185A_R,55.87071894456725,-4.319869987669575
897,GA2401_B,55.856906998640135,-4.255976666743277
898,GJ0051_C,55.83245288357809,-4.2485716652035554
899,GA495A_B,55.86309059350354,-4.240225823732692
915,GL142A_A,55.84576224697452,-4.341114610379647
916,GA4771_T,55.85969518557228,-4.248499802037326
917,GD2701_D,55.897134538590706,-4.298253058641951
918,GH195A_B,55.85355752297622,-4.237120627922957
919,GL2801_R,55.85624846009274,-4.2853235663688585
920,GD1451_D,0.0,0.0
921,GC0051_D,55.86338219860943,-4.279637561166447
922,GD0801_C,55.868566619212544,-4.273883500913412
923,GH2201_R,55.848039354757226,-4.205763545115844
924,GK0901_B,55.8157977709996,-4.287133124624543
925,GE2291_V,55.88286215461565,-4.225903082023201
926,GA2901_B,55.861193642467136,-4.254035848834273
927,GJ2851_D,55.83580759591964,-4.256782484310243
928,GA0601_T,55.86238129228681,-4.265707088968178
929,GD210A_B,55.8749758501997,-4.270901095855713
930,GA5301_D,0.0,0.0
931,GH2151_B,55.848360292731435,-4.210414580717567
932,GH2151_A,55.84905477309007,-4.21826611210977
933,GG2351_R,55.85800309843438,-4.207446865590776
934,GC0251_W,55.85887546834172,-4.281307088124026
935,GA2551_T,55.86221030961522,-4.256428009179907
936,GA1901_N,55.85678428273496,-4.259724617994603
937,GE0301_S,55.88656460129158,-4.255538867901007
938,GC1631_W,55.869196393525584,-4.3119468443932005
939,GK2371_X,55.80528686982954,-4.339896371304666
940,GD2151_P,55.879584564803494,-4.270514752531913
941,GH2621_C,55.84691994870115,-4.198511488925708
942,GE2301_D,55.885837163247565,-4.22887183400066
943,GK5101_D,55.80975920588024,-4.352326405982437
944,GF2201_F,55.872841992327345,-4.184742630340509
945,GD2301_B,55.88236439894815,-4.279119609067036
946,GJ0051_B,0.0,0.0
947,GG2021_B,55.8595621956346,-4.234094067366224
948,GG2601_T,55.8531123121091,-4.186910304486552
949,GA4771_V,55.85764865783946,-4.249340302621111
950,GG1201_B,55.874099134795415,-4.1608825433328365
951,GL1251_D,55.849701811304655,-4.317227216801621
952,GA2201_C,55.86406131229054,-4.257430361790624
953,GJ3101_S,55.82837984803474,-4.247681894125998
954,GH3101_T,55.84114261089801,-4.222926502747639
955,GA4451_C,55.86473933686761,-4.248871255277288
956,GJ0131_M,0.0,0.0
957,GC0251_T,55.858874876295175,-4.281339013327327
958,GL142B_B,55.846057174132824,-4.334582626564237
959,GD0151_S,55.87319160263548,-4.27504912890747
960,GJ2401_D,55.83761016989589,-4.264329501344417
961,GD260A_A,55.89347400383256,-4.296948945976821
962,GA0401_T,55.86395258867078,-4.268227863465616
963,GA2951_R,55.862307115452616,-4.256050073395752
964,GG3001_B,55.85143661073307,-4.16069462066558
965,GK0801_A,55.82362965582493,-4.287417236176276
966,GI0051_B,55.844779335042716,-4.247334733805425
967,GE1901_C,55.87534504484697,-4.2325547998953414
968,GJ3301_C,55.81925458152307,-4.255696036412074
969,GC155A_A,55.8700565483617,-4.2967326358773645
970,GL1821_S,55.84550045400156,-4.344006265387408
971,GH2201_T,55.85320176370468,-4.208564559188951
972,GH3251_S,55.84553564029381,-4.221036792088657
973,GC0271_B,55.866103432654064,-4.303387898377829
974,GL4101_T,55.864941248072974,-4.3378415274173365
975,GG2951_R,55.85116692958421,-4.1586506592322126
976,GL3551_R,55.85142175331068,-4.318959277164464
977,GC0151_E,55.86261810821206,-4.2806156035241845
978,GA2451_T,55.860439219360934,-4.256948534301011
979,GK0851_V,55.82037821856057,-4.287306184454208
980,GD217A_B,55.88017527180127,-4.2725958001697615
981,GI0251_D,55.840116802381154,-4.228458150741884
982,GJ2701_X,55.84073589542072,-4.25563060562386
983,GA070A_S,55.862050725815116,-4.2616925402496255
984,GG1551_D,0.0,0.0
985,GC1751_R,55.87077859510145,-4.315749415387564
986,GH4551_K,55.83669911017722,-4.168772386102224
987,GJ3051_E,55.82763928492938,-4.264532287668986
988,GH3051_C,55.845929438724525,-4.230564036997177
989,GA0251_C,55.865596219960615,-4.271696045530919
990,GC1631_X,55.868661381862964,-4.310764187114153
991,GB0651_T,55.852575516520176,-4.258889083216377
992,GK5131_C,55.81063369558662,-4.354533842834711
993,GJ0171_D,55.82916912314015,-4.2443263328092415
994,GG2571_V,55.855705658667326,-4.200238137555074
995,GA1361_C,55.86148570666813,-4.261627732488783
996,GA5351_V,0.0,0.0
997,GA1851_E,55.855102484179106,-4.259786742365565
998,GI0051_A,55.845476661814565,-4.249994777733375
999,GA0351_F,55.8691626663695,-4.2693468815298905
1032,GD237A_S,55.88448472347189,-4.281098820818078
